,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16,order_0,order_1,order_2,order_3,order_4,order_5,order_6,order_7,order_8,order_9,order_10,order_11,order_12,order_13,order_14,order_15,order_16
radius,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0
theta,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0
valence,0.5135841221734596,0.760200715316325,1.0,0.6615541816381428,0.846977617621682,0.5012533054636868,0.48120316288724296,0.3409524292892308,0.15187990640604823,0.2205517237093284,0.0,0.320401327053686,0.1503759398496241,0.49677750824229605,0.4931763214345272,0.6951003006897324,0.8556642674325987,0.4942422572605793,0.788282675216137,1.0,0.6902434595298625,0.8504040960646553,0.4851079328899965,0.48484832830300517,0.3368686520808025,0.12979759713125189,0.2601008361615883,0.0,0.32444415918379266,0.15656530868681298,0.48232304098986833,0.4980235402655846,0.6868683389898432,0.8636363636363635,0.4991061606160616,0.7672826051261842,1.0,0.6650970600791423,0.8568322783770915,0.5031784712986224,0.4842074692543881,0.3396374152340607,0.15854565867034462,0.22099742623516078,0.0,0.3077075431423739,0.1589192034875129,0.49096154951316023,0.49096154951316023,0.6938687338883143,0.8641240989770619,0.5178278723309039,0.7795481305332098,1.0,0.6970032257284638,0.843506646152865,0.5114073301348675,0.4754557093747766,0.2954450409633051,0.1593152875661568,0.21905839180641307,0.0,0.3345616923783613,0.15444505999566888,0.5127951495249369,0.49377692629382786,0.6945135867929798,0.8588071234536848,0.4926279478095782,0.7802200245275956,1.0,0.6847418087964313,0.864889346627042,0.5052948378304039,0.4845778606394134,0.3169405857256012,0.15430721950957216,0.21435639878644241,0.0,0.2919202667014107,0.15191443467614682,0.5196065657850382,0.5071417492353223,0.6821851275083396,0.854881322422069,0.5095039549753252,0.7852262785849834,1.0,0.695979605982176,0.8517586465599373,0.5132662359070743,0.48743711887770597,0.33668353188252675,0.16316096892352505,0.2688443476432396,0.0,0.3031154354366828,0.1532661320678797,0.4901800831232753,0.5084588757849594,0.7065763957934743,0.8882409900028816,0.5001616714147711,0.7680397199951596,1.0,0.6972704040298382,0.8565016213289359,0.4764266361475338,0.5080918773573877,0.3000494295096224,0.15354836195527555,0.22272967801084173,0.0,0.33002453016328154,0.14899151494268434,0.5112561351045917,0.5123639919354013,0.6774191232722746,0.8486349456377945,0.5020076068679991,0.7747204853626531,1.0,0.6838408599578959,0.8477157892859802,0.5,0.5041624368410729,0.31725894714317626,0.15466529046550637,0.24259793632761978,0.0,0.29604058954275925,0.14985697787483912,0.504232982884547,0.5,0.7013349780615493,0.8451773694628095,0.4727637580442926,0.76120567688877,1.0,0.6733665445690804,0.8567839443837273,0.4723617446023089,0.4849245218854083,0.3276027943127273,0.15135652927875892,0.22140696916754712,0.0,0.3119293062763005,0.13647896866911902,0.4798994317400074,0.5050250382258036,0.6945596049957037,0.839497314458829,0.49677983224036015,0.7361110605626545,1.0,0.7030998566561311,0.8565823015815658,0.5009062379279453,0.4892315323236004,0.31875995335215124,0.15000465334648405,0.24065808197896685,0.0,0.2977569830093061,0.14452566281591414,0.5181233027633598,0.5043281321571198,0.6784314010940303,0.8557769346872924,0.49305704909808307,0.7683580650268427,1.0,0.6793841098954875,0.8377114976159292,0.47462671146266194,0.48258687619897483,0.30819332871391764,0.14879521664305553,0.2135321464039494,0.0,0.30736317037213706,0.14676582646760686,0.5039095060583568,0.4909451005750967,0.691541945870592,0.8532336595024602,0.5057083702270804,0.779131148400791,1.0,0.7027469515738075,0.8682736400219254,0.5057620679832207,0.4923706816319017,0.3032537456794466,0.16639311303010015,0.2746622486725964,0.0,0.3424706418329328,0.1665016089273098,0.5097893122799873,0.5288591373599195,0.7138361578260507,0.8581624394402639
arousal,0.4943948028859899,0.5025129920178556,0.5223134869957075,0.6892313420507672,0.8742808423931806,0.7582362053948393,1.0,0.7054677203144986,0.8718908532409593,0.504988050054239,0.48023745434701337,0.3117352916957978,0.13372892009621332,0.2638291277946072,0.0,0.3004440889323505,0.14855268332925026,0.5046153715810294,0.5046153715810294,0.4831460691465436,0.6909699329812952,0.8713828281770215,0.7614289176571593,1.0,0.7042997336093774,0.8510071290813529,0.5154494237788034,0.47817630253101906,0.329382146282752,0.12035433855228915,0.24459824720310386,0.0,0.29678061695000196,0.15762745980007353,0.5092419644043537,0.5183373103546883,0.49320285537165653,0.6690232391765317,0.8420112899240989,0.7377995207365077,1.0,0.6662267776224469,0.8338922046171171,0.5256722749151589,0.4889974521128063,0.32479221052833673,0.12713921730400898,0.22454752645775983,0.0,0.34431792862783417,0.15403425576988075,0.49679543388774994,0.49679543388774994,0.48447819813835635,0.6695372998665821,0.8717873506937063,0.7584007019057716,1.0,0.6591359751022103,0.8422791658454142,0.49929893746737625,0.4717603980914868,0.33667111048342413,0.1536562161960825,0.21389916208963886,0.0,0.29651483712299337,0.15381503479265377,0.4946163264466211,0.4905334235328011,0.5145329348094494,0.6813343690838753,0.8456462466046588,0.7722538892089885,1.0,0.6514594822619146,0.8406669273191211,0.5195120483167339,0.4713101386945428,0.3027198740637089,0.1533865956045765,0.22325294262902295,0.0,0.32597487447526546,0.14856572557412132,0.5076595735988348,0.5032540819015441,0.5230250807392262,0.6688358843728487,0.8443035182079467,0.750490257160308,1.0,0.708378188458938,0.8422040940558362,0.5032540819015441,0.4834830830638622,0.3006016885273697,0.13501937537152306,0.25768171688057545,0.0,0.3336424677094164,0.16279755034838903,0.4991032236628874,0.5097253854611822,0.5229232822471866,0.6632740960621724,0.8601293494924372,0.7519168117197091,1.0,0.6954812139985642,0.8852752123897092,0.505687215607419,0.4884511489676514,0.3431755702352683,0.1681960625285887,0.2286583768068453,0.0,0.32347701937494816,0.16342801086613074,0.4931257058717844,0.49911338686634404,0.47044344653239134,0.6734812082234604,0.8571430025616243,0.7535959698061198,1.0,0.6650247433667774,0.8328831531849291,0.5040409330562524,0.48029564798711705,0.29310366765762286,0.15747907260344599,0.2609253301533157,0.0,0.31725205354929764,0.12068950599281644,0.47682375242981545,0.505310090854972,0.5086847795488889,0.6699753006151516,0.8436724298564646,0.756823608858552,1.0,0.6797263531719763,0.8512160742386493,0.5012406095420538,0.48635226952838384,0.3166946203334853,0.13930873513204198,0.26302716932333325,0.0,0.3375765478392268,0.14719592503734136,0.4878217882552721,0.5040594090297633,0.5198020039998159,0.6948513879156458,0.8415842748927159,0.7557427023819876,1.0,0.6832120260448369,0.8656041409858369,0.5187867566198998,0.48018725480668406,0.32182968558992164,0.1311878225554834,0.23146044427622256,0.0,0.34115360418190466,0.16306921931982668,0.49857337848350525,0.5145096249685988,0.5147057304117404,0.6644024051279143,0.8481373021725566,0.7798037730038978,1.0,0.6651914864306379,0.8435886890918373,0.4984312020372277,0.4803919880391887,0.32156835733329014,0.1372545643136715,0.23654408725881867,0.0,0.33333316450977696,0.16911764705882357,0.5013188038592646,0.4972572363771468,0.517069769417482,0.6539808838152127,0.8424473056230365,0.7698094880839856,1.0,0.6532807997334769,0.8414995309743707,0.5093612193335794,0.48942141223540225,0.29824042463579514,0.1578106200912873,0.25017873126136425,0.0,0.33611916986813556,0.15301494177992284
